wav,affect,length,predictions
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F025.wav,Happiness,7.6401875,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F027.wav,Happiness,1.3,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F028.wav,Happiness,4.0099375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F031.wav,Happiness,2.6899375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F032.wav,Happiness,1.91225,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F034.wav,Happiness,6.256125,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M000.wav,Happiness,2.735625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M001.wav,Surprise,2.9139375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M002.wav,Surprise,1.8299375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M003.wav,Surprise,1.66,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M004.wav,Surprise,1.4199375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M009.wav,Happiness,1.14,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M010.wav,Happiness,3.1199375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M012.wav,Happiness,3.15,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M013.wav,Happiness,3.7300625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M014.wav,Happiness,1.33,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M015.wav,Happiness,1.131375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M016.wav,Neutral,1.1,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M018.wav,Happiness,1.5940625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M019.wav,Happiness,2.21875,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M020.wav,Happiness,4.1528125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M021.wav,Happiness,2.684875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M022.wav,Happiness,1.8381875,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M024.wav,Happiness,3.6194375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M025.wav,Happiness,0.9074375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M026.wav,Happiness,1.31025,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M027.wav,Happiness,1.6899375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M028.wav,Happiness,8.13475,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M030.wav,Happiness,3.959,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M031.wav,Happiness,2.078375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M032.wav,Happiness,1.31,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M033.wav,Happiness,2.4399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_M035.wav,Happiness,5.2924375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F001.wav,Surprise,5.0234375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F002.wav,Neutral,4.09,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F003.wav,Sadness,3.831,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F004.wav,Sadness,4.738875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F005.wav,Neutral,1.54,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F006.wav,Neutral,2.1899375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F007.wav,Neutral,0.7641875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F008.wav,Neutral,5.1888125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F009.wav,Neutral,3.0175625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F010.wav,Neutral,1.5515625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F011.wav,Neutral,1.8758125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F012.wav,Neutral,4.668375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F014.wav,Neutral,2.8253125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F015.wav,Neutral,1.9915625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F016.wav,Neutral,1.7831875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F017.wav,Neutral,2.037875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F018.wav,Neutral,2.01475,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M000.wav,Sadness,1.958125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M001.wav,Sadness,4.4499375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M002.wav,Sadness,15.034375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M003.wav,Sadness,7.97,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M004.wav,Sadness,16.92,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M005.wav,Sadness,9.3499375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M006.wav,Sadness,12.943375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M007.wav,Sadness,6.4799375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M008.wav,Sadness,6.976375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M009.wav,Sadness,17.7676875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M010.wav,Sadness,3.738875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M011.wav,Sadness,7.4096875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M012.wav,Sadness,2.8799375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M013.wav,Sadness,5.9439375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M014.wav,Sadness,4.7468125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M015.wav,Sadness,7.46725,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M016.wav,Sadness,12.088625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M017.wav,Sadness,14.9609375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M018.wav,Sadness,2.6109375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M019.wav,Sadness,9.6955,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M020.wav,Sadness,1.8295,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M021.wav,Sadness,5.5560625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M022.wav,Sadness,2.07825,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_M023.wav,Sadness,2.9179375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F001.wav,Sadness,6.02075,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F003.wav,Sadness,2.5965625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F004.wav,Sadness,12.1753125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F005.wav,Sadness,3.1155,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F006.wav,Sadness,6.8291875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F007.wav,Sadness,11.948875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F009.wav,Sadness,4.0520625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F010.wav,Sadness,7.8174375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F011.wav,Sadness,8.229,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F012.wav,Sadness,6.2883125,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_F013.wav,Sadness,13.1135625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M004.wav,Anger,2.847875,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M011.wav,Sadness,4.398125,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro02/Ses02F_impro02_M012.wav,Sadness,1.9245625,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F006.wav,Neutral,3.8964375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F009.wav,Neutral,0.9499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F010.wav,Neutral,1.81025,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F019.wav,Neutral,2.426625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F021.wav,Neutral,4.3325,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F022.wav,Neutral,1.0799375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F025.wav,Neutral,3.15275,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F026.wav,Neutral,2.847625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_F027.wav,Neutral,1.7599375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M007.wav,Neutral,6.1099375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M010.wav,Happiness,7.557625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M011.wav,Happiness,3.4,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M012.wav,Happiness,0.8949375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M014.wav,Happiness,1.4699375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M015.wav,Happiness,1.6893125,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M017.wav,Happiness,3.6205625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M021.wav,Happiness,4.4399375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M022.wav,Neutral,7.8865,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M023.wav,Neutral,9.748125,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M024.wav,Neutral,6.6710625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M025.wav,Neutral,6.5235,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M026.wav,Neutral,1.30175,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M027.wav,Happiness,8.1654375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M028.wav,Happiness,1.7289375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M029.wav,Neutral,5.320875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M030.wav,Happiness,3.9460625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro03/Ses02M_impro03_M031.wav,Happiness,0.956,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F000.wav,Neutral,1.3899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F001.wav,Neutral,2.09,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F002.wav,Neutral,1.8299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F003.wav,Anger,2.4399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F004.wav,Anger,5.2199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F005.wav,Neutral,1.74,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F006.wav,Neutral,1.62,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F007.wav,Anger,2.6899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F008.wav,Anger,2.2399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F009.wav,Neutral,1.68,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F010.wav,Neutral,2.0,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F011.wav,Neutral,1.85,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F012.wav,Anger,2.8999375,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F013.wav,Anger,6.99,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F014.wav,Anger,7.93,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F016.wav,Neutral,1.6299375,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F017.wav,Neutral,0.99,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F018.wav,Anger,10.25,Anger
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F019.wav,Neutral,2.0099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F020.wav,Neutral,1.5299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F021.wav,Neutral,1.33,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_F022.wav,Disgust,2.1599375,Disgust
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M007.wav,Neutral,3.2099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M008.wav,Neutral,1.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M009.wav,Neutral,2.27,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M010.wav,Neutral,6.43,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M011.wav,Neutral,5.2199375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M012.wav,Neutral,5.2899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M017.wav,Neutral,1.67,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M018.wav,Neutral,5.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M019.wav,Neutral,1.1099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M020.wav,Neutral,1.68,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M021.wav,Neutral,8.81,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M022.wav,Surprise,1.4799375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M030.wav,Surprise,1.2199375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M031.wav,Sadness,4.87,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M032.wav,Neutral,8.6399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M033.wav,Neutral,2.05,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M043.wav,Neutral,1.55,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_1/Ses02M_script02_1_M044.wav,Neutral,1.61,Sadness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F000.wav,Neutral,3.651875,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F001.wav,Neutral,7.2899375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F003.wav,Surprise,4.602625,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F004.wav,Neutral,1.46,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F011.wav,Neutral,1.93,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M000.wav,Neutral,4.6299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M001.wav,Neutral,8.5799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M002.wav,Neutral,6.5299375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M003.wav,Neutral,7.3499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M004.wav,Neutral,7.25,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M005.wav,Neutral,4.3938125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M006.wav,Neutral,10.0199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M007.wav,Neutral,6.86,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M008.wav,Neutral,7.9880625,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M009.wav,Neutral,4.0104375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M010.wav,Neutral,7.142125,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M011.wav,Neutral,7.6569375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M012.wav,Neutral,16.6499375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M013.wav,Neutral,4.0199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M014.wav,Neutral,7.05,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M015.wav,Neutral,1.8799375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M016.wav,Neutral,11.85,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M017.wav,Neutral,3.37,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M018.wav,Neutral,1.7699375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M019.wav,Neutral,14.5,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F000.wav,Fear,1.25,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F001.wav,Fear,3.74,Fear
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F002.wav,Fear,2.4699375,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F003.wav,Neutral,2.17,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F004.wav,Neutral,2.2599375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F005.wav,Happiness,4.05,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F006.wav,Happiness,2.27,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F007.wav,Happiness,3.85,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F008.wav,Neutral,3.6499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F009.wav,Neutral,3.67,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F010.wav,Neutral,2.3499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F011.wav,Neutral,2.56,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F012.wav,Neutral,1.25,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F013.wav,Neutral,3.0099375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F014.wav,Neutral,5.33,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F015.wav,Neutral,3.23,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F016.wav,Neutral,2.31,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F017.wav,Neutral,6.2199375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F018.wav,Neutral,2.0599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F019.wav,Neutral,2.4499375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F020.wav,Happiness,2.23,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F021.wav,Happiness,7.62,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F022.wav,Happiness,2.0355625,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F023.wav,Happiness,4.7699375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F024.wav,Happiness,5.66,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F025.wav,Happiness,2.91,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F026.wav,Happiness,4.25,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F027.wav,Neutral,2.9599375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F028.wav,Happiness,7.3,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F029.wav,Happiness,3.6899375,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_F030.wav,Happiness,2.67,Happiness
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M000.wav,Surprise,1.09,Surprise
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M001.wav,Neutral,1.09,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M002.wav,Neutral,1.8399375,Neutral
IEMOCAP_full_release/Session2/sentences/wav/Ses02F_script03_1/Ses02F_script03_1_M003.wav,Fear,2.6899375,Neutral
